filename,objectid,digital_collection,title,description,date,type,rights,format,link,pubtype,pubtype-full,rightsstatement,source,number,language,creator,subject,subject-lcsh,publisher,cdmid,old-objectid
uica_cis0983.pdf,uica_cis0983,UI Extension Publications,UI 125 and UI 137: high yielding small white and navy beans for Idaho,1 sheet; 28 cm.,1992-03-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Libra",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30746,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),983,eng,"Stewart-Williams, Kathryn D.",beans; navy beans,Beans--Varieties--Idaho,University of Idaho. Agricultual Extension Service,30746,uiext30746
uica_cis0987.pdf,uica_cis0987,UI Extension Publications,The alfalfa seed chalcid: an important alfalfa pest,1 sheet: ill.; 28 cm.,1993-04-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30749,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),987,eng,"Peterson, Stephen S.; Baird, Craig R.",alfalfa; Bruchophagus roddi; insect pests,Alfalfa--Diseases and pests--Control,University of Idaho. Agricultural Extension Service,30749,uiext30749
uica_cis0988.pdf,uica_cis0988,UI Extension Publications,Nuisance ants,1 sheet: ill.; 28 cm.,1993-04-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30752,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),988,eng,"Homan, Hugh W.; Merickel, Frank W., 1953-",Formicidae,Ants--Behavior; Ants--Control,University of Idaho. Agricultural Extension Service,30752,uiext30752
uica_cis0985.pdf,uica_cis0985,UI Extension Publications,UI 126 and UI 129 pinto bean cultivars,1 sheet; 28 cm.,1993-03-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Libra",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30755,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),985,eng,"Stewart-Williams, Kathryn D.",pinto beans,Pinto bean--Varieties,University of Idaho. Agricultual Extension Service,30755,uiext30755
uica_cis0989.pdf,uica_cis0989,UI Extension Publications,Carpenter ants,1 sheet: ill.; 28 cm.,1993-04-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30758,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),989,eng,"Homan, Hugh W.; Merickel, Frank W., 1953-",carpenter ants; insect control,Carpenter ants--Behavior; Carpenter ants--Control,University of Idaho. Agricultural Extension Service,30758,uiext30758
uica_cis0977.pdf,uica_cis0977,UI Extension Publications,Verticillium wilt of potato,4 p.: ill.; 28 cm.,1993-03-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Libra",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30763,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),977,eng,"Davis, James R.",fungal diseases of plants; potatoes; Verticillium albo-atrum,Potatoes--Diseases and pests--Control,University of Idaho. Agricultual Extension Service,30763,uiext30763
uica_cis0976.pdf,uica_cis0976,UI Extension Publications,Small grain variety development and adaptation in Idaho,4 p.: ill.; 28 cm.,1992-12-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30768,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),976,eng,"Guy, Stephen O.",small cereal grains,Grain industry--Idaho--Varieties,University of Idaho. Agricultural Extension Service,30768,uiext30768
uica_cis0981.pdf,uica_cis0981,UI Extension Publications,Identifying domestic markets: indirect marketing of produce,3 p.; 28 cm.,1993-04-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30773,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),981,eng,"Guenthner, Joseph F., 1951-",domestic trade; fresh produce,Farm produce--Marketing,University of Idaho. Agricultural Extension Service,30773,uiext30773
uica_cis0979.pdf,uica_cis0979,UI Extension Publications,Publications and organizations for small fruit producers,4 p.; 28 cm.,1993-04-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30778,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),979,eng,"Barney, Danny L.; Guenthner, Joseph F., 1951-",fruit growing; organizations; publications; small fruits,"Fruit growers--Societies, etc.",University of Idaho. Agricultural Extension Service,30778,uiext30778
uica_cis0980.pdf,uica_cis0980,UI Extension Publications,Marketing internationally,4 p.; 28 cm.,1993-04-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30783,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),980,eng,"Makus, Larry D.; Davis, Bruce B.",exports; marketing,Farm produce--Marketing,University of Idaho. Agricultural Extension Service,30783,uiext30783
uica_cis0982.pdf,uica_cis0982,UI Extension Publications,Insect pests of spring-planted canola,4: ill.; 28 cm.,1993-03-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30788,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),982,eng,"Homan, Hugh W.; McCaffrey, Joseph P., 1951-",canola; crops; insect pests; plant pests,Canola--Diseases and pests--Control,University of Idaho. Agricultural Extension Service,30788,uiext30788
uica_cis0990.pdf,uica_cis0990,UI Extension Publications,Water conservation in the landscape,4 p.: ill.; 28 cm.,1993-04-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Libra",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30793,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),990,eng,"Robbins, Jo Ann; Finnerty, Terry Lee, 1956-; Bell, Susan M.",landscaping; water conservation,Landscape architecture; Water conservation,University of Idaho. Agricultual Extension Service,30793,uiext30793
uica_cis0992.pdf,uica_cis0992,UI Extension Publications,Specialty flowers: dry flower production,3 p.; 28 cm.,1993-06-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30798,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),992,eng,"Laughlin, Kevin M.; Davis, Bruce B.",flowers,Flowers--Marketing,University of Idaho. Agricultural Extension Service,30798,uiext30798
uica_cis0993.pdf,uica_cis0993,UI Extension Publications,Management of vegetable diseases in home gardens,4 p.: ill.; 28 cm.,1993-06-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30803,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),993,eng,"Colt, William Michael; Mohan, S. Krishna; Hafez, Saad L.",disease control; home gardens; plant diseases and disorders; vegetable growing,Vegetables--Diseases and pests--Control,University of Idaho. Agricultural Extension Service,30803,uiext30803
uica_cis0973.pdf,uica_cis0973,UI Extension Publications,Where to live after retirement,7 p.: ill.; 28 cm.,1992-11-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Libra",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30812,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),973,eng,"Lawroski, Mary Ann",retirement planning,Retirement--Planning,University of Idaho. Agricultual Extension Service,30812,uiext30812
uica_cis0994.pdf,uica_cis0994,UI Extension Publications,Cereal leaf beetle: a new pest in Idaho,4 p.: ill.; 28 cm.,1993-06-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30817,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),994,eng,"Parkinson, Stuart C.; Sandvol, Larry E.; Cooper, Michael E.",insect control; Oulema melanopus,Grain--Diseases and pests--Idaho,University of Idaho. Agricultural Extension Service,30817,uiext30817
uica_cis0996.pdf,uica_cis0996,UI Extension Publications,Marketing cooperatives: a new twist on an old idea,1 sheet: ill.; 28 cm.,1993-07-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30820,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),996,eng,"Boggess, Mark V.",marketing cooperatives,Livestock--Cooperative marketing,University of Idaho. Agricultural Extension Service,30820,uiext30820
uica_cis0995.pdf,uica_cis0995,UI Extension Publications,Using and replacing hazardous household substances,4 p.: ill.; 28 cm.,1993-06-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Libra",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30825,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),995,eng,"Porter, Ernestine",home safety; household equipment; household products,Cleaning--Equipment and supplies,University of Idaho. Agricultual Extension Service,30825,uiext30825
uica_cis0978.pdf,uica_cis0978,UI Extension Publications,Planning your business,8 p.; 28 cm.,1993-04-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30834,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),978,eng,"Makus, Larry D.; Davis, Bruce B.; Foltz, John C.",business planning,Small business--Planning,University of Idaho. Agricultural Extension Service,30834,uiext30834
uica_cis0991.pdf,uica_cis0991,UI Extension Publications,"Landscaping and utilities: problems, prevention, and plant selection",7 p.: ill.; 28 cm.,1994-01-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30843,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),991,eng,"Finnerty, Terry Lee, 1956-",landscaping,"Landscape architecture; Trees in cities--Handbooks, manuals, etc.; Public utilities--Handbooks, manuals, etc.",University of Idaho. Agricultural Extension Service,30843,uiext30843
uica_cis0998.pdf,uica_cis0998,UI Extension Publications,Marketing your hogs in a lean value based program,1 sheet: ill.; 28 cm.,1993-07-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30846,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),998,eng,"Boggess, Mark V.",marketing; swine,Swine--Marketing,University of Idaho. Agricultural Extension Service,30846,uiext30846
uica_cis0997.pdf,uica_cis0997,UI Extension Publications,Swine enterprise records: a tool for pork producers,4 p.: ill.; 28 cm.,1993-07-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30851,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),997,eng,"Boggess, Mark V.",farm records; pork industry; swine,Swine--Marketing--Statistics,University of Idaho. Agricultural Extension Service,30851,uiext30851
uica_cis1000.pdf,uica_cis1000,UI Extension Publications,Potato production in the home garden,4 p.: ill.; 28 cm.,1993-08-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30856,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),1000,eng,"Thompson-Johns, Asunta",crop production; home gardening; potatoes,Potatoes,University of Idaho. Agricultural Extension Service,30856,uiext30856
uica_cis0999.pdf,uica_cis0999,UI Extension Publications,Integrated pest management guide for sugarbeet root maggot,8 p.: ill.; 28 cm.,1993-09-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30865,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),999,eng,"Bechinski, Edward J., 1954-; Stoltz, Robert L., 1945-; Gallian, J.J.",integrated pest management; Pemphigus betae,Sugar beet--Diseases and pests--Control,University of Idaho. Agricultural Extension Service,30865,uiext30865
uica_cis1002.pdf,uica_cis1002,UI Extension Publications,Subterranean termites,4 p.: ill; 28 cm.,1993-09-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30870,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),1002,eng,"Homan, Hugh W.; Merickel, Frank W., 1953-",subterranean termites,Termites--Control,University of Idaho. Agricultural Extension Service,30870,uiext30870
uica_cis1004.pdf,uica_cis1004,UI Extension Publications,Storing and treating emergency home water supplies,1 sheet; 28 cm.,1993-10-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30873,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),1004,eng,"Porter, Ernestine; Swanson, Marilyn A.",water supply; water treatment,Water--Purification; Water-storage,University of Idaho. Agricultural Extension Service,30873,uiext30873
uica_cis1003.pdf,uica_cis1003,UI Extension Publications,Timing alfalfa harvest for high quality dairy hay,4 p.: ill; 28 cm.,1993-11-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30878,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),1003,eng,"Vodraska, Robert V.; Seyedbagheri, Mir M.",alfalfa; cattle feeds; harvest date; harvesting; hay,Alfalfa--Harvesting,University of Idaho. Agricultural Extension Service,30878,uiext30878
uica_cis1001.pdf,uica_cis1001,UI Extension Publications,Water treatment and conditioning systems for private water supplies,7 p.: ill.; 28 cm.,1994-01-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Libra",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30887,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),1001,eng,"Porter, Ernestine",water supply; water treatment,Water--Purification; Water quality,University of Idaho. Agricultual Extension Service,30887,uiext30887
uica_cis1006.pdf,uica_cis1006,UI Extension Publications,Malcolm soft white winter wheat,1 sheet; 28 cm.,1993-09-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30892,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),1006,eng,"Brown, Bradford D.",soft white wheat; winter wheat,Winter wheat--Varieties,University of Idaho. Agricultural Extension Service,30892,uiext30892
uica_cis1006.pdf,uica_cis1006,UI Extension Publications,Market opportunities: hybrid poplars,7 p.; 28 cm.,1992-10-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30897,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),1006,eng,"Coen, Juli A.; Schnepf, Chris; Guenthner, Joseph F., 1951-",hybrids; marketing; Populus,Poplar--Varieties,University of Idaho. Agricultural Extension Service,30897,uiext30897
uica_cis1008.pdf,uica_cis1008,UI Extension Publications,Domestic and export demand for frozen potatoes,4 p.; 28 cm.,1993-12-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30902,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),1008,eng,"Gao, Yanqing; Guenthner, Joseph F.",frozen vegetables; marketing; potatoes,Potatoes--Marketing,University of Idaho. Agricultural Extension Service,30902,uiext30902
uica_cis1009.pdf,uica_cis1009,UI Extension Publications,Eptam for weed control in potatoes,4 p.; 28 cm.,1993-12-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30907,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),1009,eng,"Eberlein, Charlotte Vawter",potatoes; weed control,Potatoes--Weed control,University of Idaho. Agricultural Extension Service,30907,uiext30907
uica_cis1007.pdf,uica_cis1007,UI Extension Publications,Seasonal price index: soft white wheat,7 p.; 28 cm.,1993-12-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30916,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),1007,eng,"Hartmans, Martha A.; Makus, Larry D.; Guenthner, Joseph F., 1951-",crop prices; soft white wheat,Wheat--Statistics,University of Idaho. Agricultural Extension Service,30916,uiext30916
uica_cis1010.pdf,uica_cis1010,UI Extension Publications,Household cleaning products,8 p.: ill.; 28 cm.,1994-02-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30933,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),1010,eng,"Porter, Ernestine",household cleaning,House cleaning--Equipment and supplies,University of Idaho. Agricultural Extension Service,30933,uiext30933
